date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH,temperature,signal
 10/07  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,10.5,32.95
 10/07  06:00:00,6.10885E-05,3.19077E-05,0.000109642,2.99988E-06,0.000187014,0,0,10.4,36.44
 10/07  07:00:00,6.02612E-05,3.19077E-05,0.000110324,1.06278E-05,0,0.000130176,0.000118823,10.5,49.45
 10/07  08:00:00,7.01543E-05,0,6.79008E-08,3.31398E-06,0,8.67837E-05,3.52403E-05,12.3,55.88
 10/07  09:00:00,5.59623E-05,0,0,9.08726E-08,0,0,0,14.7,57.11
 10/07  10:00:00,5.86321E-05,0,0,0,0,0,0,17.3,55.16
 10/07  11:00:00,6.52128E-05,0,0,0,0,0,0,19.7,52.09
 10/07  12:00:00,5.99787E-05,0,0,0,0,0,0,20.5,51.45
 10/07  13:00:00,6.72167E-05,0,0,0,0,0.000173567,6.51476E-05,19.7,49.84
 10/07  14:00:00,5.71529E-05,0,0,0,0,8.67837E-05,3.25738E-05,19,49.52
 10/07  15:00:00,5.42688E-05,0,0,0,0,0,0,18.4,48.86
 10/07  16:00:00,5.58001E-05,0,0,0,0,0,0,17.4,48.89
 10/07  17:00:00,5.19552E-05,0,0,0,0,0,0,16.6,50.6
 10/07  18:00:00,5.20856E-05,0,0,0,0,8.67837E-05,3.25738E-05,15.6,53.1
 10/07  19:00:00,6.39322E-05,0,0,0,0,0.000173567,6.51476E-05,14.9,55.62
 10/07  20:00:00,6.19096E-05,0,0,0,0,0.000173567,6.51476E-05,14.2,58.76
 10/07  21:00:00,6.3777E-05,0,0,0,0,0.000173567,6.51476E-05,13.5,55.44
 10/07  22:00:00,6.4297E-05,0,0,0,0,0.000216959,8.14345E-05,12.8,49.51
 10/07  23:00:00,6.10885E-05,0,0,2.99988E-06,0.000187014,0,0,12.1,43.07
 10/07  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11.4,37.29
 10/08  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,10.4,33.15
 10/08  02:00:00,6.10885E-05,3.19077E-05,0.000109637,3.5685E-06,0.000187014,0,0,9.4,34.87
 10/08  03:00:00,6.10885E-05,3.19077E-05,0.000109637,1.25038E-05,0.000187014,0,0,8.3,34.34
 10/08  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.74293E-05,0.000187014,0,0,7.8,27.18
 10/08  05:00:00,6.10885E-05,3.19077E-05,0.000109637,4.29088E-05,0.000187014,0,0,7.2,27.9
 10/08  06:00:00,6.10885E-05,0,0,0,0,0,0,6.8,34.03
 10/08  07:00:00,6.10885E-05,5.58972E-07,3.21722E-08,0.000214356,3.52464E-05,0.000130176,0.000182643,6.8,41
 10/08  08:00:00,6.18147E-05,6.98767E-06,0,7.17203E-05,6.50104E-05,8.67837E-05,6.30902E-05,8.4,48.83
 10/08  09:00:00,6.04847E-05,2.22444E-05,2.21975E-05,0.000257261,0.000141838,0,0,10.7,49.77
 10/08  10:00:00,5.42805E-05,3.80624E-05,2.48451E-05,0.000214391,0.000110874,0,0,13.1,49.47
 10/08  11:00:00,6.92346E-05,3.16417E-05,2.07339E-05,0.000173784,7.4793E-05,0,0,15.3,48.63
 10/08  12:00:00,6.57809E-05,2.59223E-05,6.77666E-05,0.000124272,0.000122881,0,0,17.2,48.34
 10/08  13:00:00,6.38934E-05,1.48405E-05,0.000130345,6.87346E-05,0.000103062,0.000173567,6.51476E-05,18.7,46.92
 10/08  14:00:00,5.90357E-05,2.04026E-05,6.4553E-05,7.98508E-05,0.000141163,8.67837E-05,3.25738E-05,19.7,47.02
 10/08  15:00:00,5.42913E-05,3.6025E-05,5.4742E-08,4.7698E-05,5.71045E-05,0,0,20.1,46.1
 10/08  16:00:00,5.39033E-05,2.64193E-05,1.28332E-07,7.00296E-05,8.89595E-05,0,0,20,46.09
 10/08  17:00:00,5.43138E-05,2.23852E-05,1.05619E-07,8.3285E-05,0.000122048,0,0,19,45.96
 10/08  18:00:00,6.11436E-05,5.75114E-06,0,1.19433E-06,0.00016306,8.67837E-05,3.25738E-05,17.2,45.94
 10/08  19:00:00,6.38965E-05,0,2.28829E-05,0,9.74565E-05,0.000173567,6.51476E-05,16.2,47.63
 10/08  20:00:00,6.02488E-05,0,2.42447E-05,0,2.15365E-05,0.000173567,6.51476E-05,15.3,50.53
 10/08  21:00:00,5.79103E-05,4.85554E-07,5.69902E-05,1.32568E-05,4.26424E-06,0.000173567,6.51476E-05,14.4,49.6
 10/08  22:00:00,5.34896E-05,3.19077E-05,0.000109637,0,0,0.000216959,8.14345E-05,13.4,41.38
 10/08  23:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.5,41.09
 10/08  24:00:00,6.10885E-05,3.19077E-05,0.000109723,2.99988E-06,0.000187014,0,0,11.5,38.96
 10/09  01:00:00,6.10885E-05,3.19077E-05,0.000114336,2.99988E-06,0.000187014,0,0,10.9,31.93
 10/09  02:00:00,6.10885E-05,3.19077E-05,0.000130895,2.99988E-06,0.000187014,0,0,10.2,31.04
 10/09  03:00:00,6.10885E-05,3.19077E-05,0.000156936,2.99988E-06,0.000187014,0,0,9.6,31.33
 10/09  04:00:00,6.10885E-05,3.19077E-05,0.000177357,2.99988E-06,0.000187014,0,0,9.2,30.1
 10/09  05:00:00,6.10885E-05,3.19077E-05,0.000193881,2.99988E-06,0.000187014,0,0,8.9,27.13
 10/09  06:00:00,6.10885E-05,0,0,0,0,0,0,8.6,32.08
 10/09  07:00:00,6.10885E-05,5.22943E-07,3.00992E-08,0.000142358,5.69395E-05,0.000130176,0.000123302,8.6,38.21
 10/09  08:00:00,6.1607E-05,6.8172E-06,0,2.13138E-05,0.000107118,8.67837E-05,3.7451E-05,10.2,46.03
 10/09  09:00:00,6.13198E-05,2.17314E-05,4.26075E-05,0.000177614,0.000114079,0,0,12.4,47.31
 10/09  10:00:00,5.70054E-05,3.46884E-05,2.35627E-05,0.000120291,7.98173E-05,0,0,14.9,47.03
 10/09  11:00:00,6.77398E-05,3.76749E-05,2.41133E-05,0.00010039,9.64836E-05,0,0,17.1,47.36
 10/09  12:00:00,6.46974E-05,2.68776E-05,6.33999E-05,5.53525E-05,0.000132629,0,0,19,47.36
 10/09  13:00:00,5.91824E-05,1.30571E-05,9.76696E-05,2.29513E-05,0.000123558,0.000173567,6.51476E-05,20.4,46.32
 10/09  14:00:00,6.87045E-05,1.97635E-05,5.9375E-05,1.15163E-05,0.000103316,8.67837E-05,3.25738E-05,21.3,45.93
 10/09  15:00:00,5.9922E-05,3.41016E-05,5.93158E-08,3.24904E-05,7.63717E-05,0,0,21.6,45.74
 10/09  16:00:00,5.82557E-05,2.70946E-05,8.8857E-08,2.77849E-05,5.77424E-05,0,0,21.4,45.4
 10/09  17:00:00,6.06368E-05,2.38775E-05,1.12385E-07,2.42407E-05,0.000114207,0,0,20.3,45.13
 10/09  18:00:00,6.94488E-05,6.36714E-06,0,1.20521E-06,0.000131102,8.67837E-05,3.25738E-05,18.6,44.98
 10/09  19:00:00,6.3905E-05,5.79314E-07,2.01103E-05,0,8.73611E-05,0.000173567,6.51476E-05,17.9,44.78
 10/09  20:00:00,6.96436E-05,0,2.48245E-05,0,2.0324E-05,0.000173567,6.51476E-05,17.2,48.09
 10/09  21:00:00,6.2657E-05,0,5.7896E-05,1.09054E-05,3.50789E-06,0.000173567,6.51476E-05,16.5,41.64
 10/09  22:00:00,5.3932E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0.000216959,8.14345E-05,15.8,38.11
 10/09  23:00:00,5.93632E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15.1,37.87
 10/09  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14.3,33.64
 10/10  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.8,30.33
 10/10  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.3,29.65
 10/10  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.7,29.3
 10/10  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.4,23.45
 10/10  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.1,23.76
 10/10  06:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11.9,30.8
 10/10  07:00:00,6.50715E-05,3.19077E-05,0.000109637,0,3.6271E-05,0.000130176,4.88607E-05,11.9,37.23
 10/10  08:00:00,5.44248E-05,5.6589E-06,0,0.000100343,7.54333E-05,8.67837E-05,3.25738E-05,13.2,44.52
 10/10  09:00:00,6.52718E-05,1.94596E-05,2.00124E-05,6.45296E-05,8.4248E-05,0,0,15.5,46
 10/10  10:00:00,6.59617E-05,3.52945E-05,2.25196E-05,1.9186E-05,8.34599E-05,0,0,17.6,46.08
 10/10  11:00:00,7.00852E-05,3.00634E-05,1.90371E-05,3.44239E-05,0.000117733,0,0,18.9,44.96
 10/10  12:00:00,6.33967E-05,2.65153E-05,6.44178E-05,2.61774E-05,0.00011267,0,0,20,42.07
 10/10  13:00:00,6.71725E-05,1.52876E-05,0.000118787,2.78775E-05,0.000127637,0.000173567,6.51476E-05,21,38.59
 10/10  14:00:00,6.81985E-05,2.06175E-05,6.73127E-05,1.77507E-05,7.37069E-05,8.67837E-05,3.25738E-05,22.1,38.65
 10/10  15:00:00,5.36929E-05,3.19831E-05,1.3452E-07,8.65361E-06,8.91861E-05,0,0,22.5,38.56
 10/10  16:00:00,7.06324E-05,2.65354E-05,9.25148E-08,2.72543E-05,0.00010881,0,0,22.6,38.41
 10/10  17:00:00,7.05866E-05,1.87246E-05,1.17731E-07,2.75873E-05,0.000113399,0,0,22.2,38.25
 10/10  18:00:00,5.25559E-05,7.55055E-06,3.06957E-08,1.28719E-06,0.000163371,8.67837E-05,3.25738E-05,20.8,38.35
 10/10  19:00:00,5.84668E-05,0,2.20648E-05,1.04425E-05,0.000143264,0.000173567,6.51476E-05,20,44.84
 10/10  20:00:00,5.45956E-05,0,2.06914E-05,0,6.40893E-05,0.000173567,6.51476E-05,19.1,46.49
 10/10  21:00:00,6.91663E-05,0,6.613E-05,0,0,0.000173567,6.51476E-05,18.3,45.57
 10/10  22:00:00,6.37987E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0.000216959,8.14345E-05,17.4,40.78
 10/10  23:00:00,6.8876E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16.6,38.09
 10/10  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15.7,37.04
 10/11  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15,30.1
 10/11  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14.3,29.98
 10/11  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.6,30.05
 10/11  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.3,30.07
 10/11  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.9,29.93
 10/11  06:00:00,6.10885E-05,0,0,2.99988E-06,0.000187014,0,0,12.7,31.75
 10/11  07:00:00,6.29822E-05,5.48596E-07,3.15743E-08,0,3.11087E-05,0.000130176,4.88607E-05,12.7,32.28
 10/11  08:00:00,6.43947E-05,6.96255E-06,0,1.40727E-05,2.47028E-05,8.67837E-05,3.25738E-05,14,41.14
 10/11  09:00:00,6.32422E-05,2.15185E-05,2.24642E-05,1.84572E-05,6.81112E-05,0,0,15.8,43.78
 10/11  10:00:00,6.10939E-05,3.69095E-05,2.36263E-05,3.60065E-05,9.37252E-05,0,0,17.4,40.57
 10/11  11:00:00,5.64613E-05,3.42219E-05,2.266E-05,2.6518E-05,0.000106756,0,0,19.8,35.9
 10/11  12:00:00,6.61278E-05,2.65276E-05,6.1984E-05,3.10887E-05,0.000125203,0,0,21.5,34.6
 10/11  13:00:00,5.79321E-05,1.34417E-05,0.000101953,1.92818E-05,0.000131708,0.000173567,6.51476E-05,22.5,33.97
 10/11  14:00:00,5.92406E-05,1.79979E-05,5.86832E-05,7.03367E-06,0.000126223,8.67837E-05,3.25738E-05,23,34
 10/11  15:00:00,6.33284E-05,3.57392E-05,1.50547E-07,3.39019E-05,0.000143,0,0,23.3,34.21
 10/11  16:00:00,5.66367E-05,2.72466E-05,1.11596E-07,3.02007E-05,9.25085E-05,0,0,23,29.92
 10/11  17:00:00,5.87718E-05,1.85781E-05,7.88412E-08,2.78255E-05,0.000106811,0,0,22.2,29.84
 10/11  18:00:00,6.06228E-05,6.33296E-06,0,1.31274E-06,0.000135215,8.67837E-05,3.25738E-05,20.8,29.98
 10/11  19:00:00,6.57405E-05,0,2.37668E-05,0,0.000103018,0.000173567,6.51476E-05,20.1,35.9
 10/11  20:00:00,5.19576E-05,4.76948E-07,2.12583E-05,0,2.72765E-05,0.000173567,6.51476E-05,19.4,38.37
 10/11  21:00:00,6.84119E-05,0,6.34102E-05,1.07901E-05,3.4707E-06,0.000173567,6.51476E-05,18.7,35.9
 10/11  22:00:00,6.99401E-05,0,9.63335E-05,2.99988E-06,0.000187014,0.000216959,8.14345E-05,18,31.74
 10/11  23:00:00,6.13718E-05,0,2.50809E-05,2.99988E-06,0.000187014,0,0,17.3,33.62
 10/11  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16.6,31.7
 10/12  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16,28.3
 10/12  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15.3,27.97
 10/12  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14.6,27.79
 10/12  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14.3,13.56
 10/12  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.9,12.89
 10/12  06:00:00,5.66243E-05,0,0,2.99988E-06,0.000187014,0,0,13.7,17.95
 10/12  07:00:00,5.96054E-05,5.23849E-07,3.01494E-08,0,9.42326E-05,0.000130176,4.88607E-05,13.7,21.85
 10/12  08:00:00,6.86176E-05,6.5652E-06,0,1.20776E-05,7.68273E-05,8.67837E-05,3.25738E-05,14.4,25.82
 10/12  09:00:00,5.34454E-05,1.88111E-05,1.89727E-05,3.43318E-05,0.00012193,0,0,15.6,28.52
 10/12  10:00:00,6.60424E-05,3.00404E-05,1.97535E-05,1.99716E-05,5.35333E-05,0,0,16.7,28.94
 10/12  11:00:00,5.88735E-05,3.76136E-05,2.46725E-05,2.68222E-05,0.000102323,0,0,17.8,30.01
 10/12  12:00:00,6.7611E-05,2.46421E-05,5.74631E-05,3.11233E-05,0.000119943,0,0,18.7,28.9
 10/12  13:00:00,6.612E-05,1.41837E-05,0.000113103,6.24102E-06,9.08338E-05,0.000173567,6.51476E-05,19.3,28.83
 10/12  14:00:00,6.63195E-05,1.77434E-05,5.62327E-05,3.54033E-05,0.000122775,8.67837E-05,3.25738E-05,19.6,28.09
 10/12  15:00:00,5.57822E-05,3.76181E-05,1.64423E-07,1.87447E-05,8.93733E-05,0,0,19.7,27.39
 10/12  16:00:00,7.01124E-05,2.42584E-05,1.17861E-07,2.41259E-05,0.00010816,0,0,19.4,27.91
 10/12  17:00:00,6.49008E-05,2.11339E-05,9.17379E-08,2.91742E-05,0.000111463,0,0,18.8,28.78
 10/12  18:00:00,5.33538E-05,6.63231E-06,0,1.48443E-05,0.000127518,8.67837E-05,3.25738E-05,18,36.58
 10/12  19:00:00,6.68907E-05,0,1.99313E-05,0,0.000103752,0.000173567,6.51476E-05,17.4,41.99
 10/12  20:00:00,6.09698E-05,4.86296E-07,2.30015E-05,0,2.26192E-05,0.000173567,6.51476E-05,16.8,46.28
 10/12  21:00:00,6.92144E-05,0,7.45315E-05,0,0,0.000173567,6.51476E-05,16.2,44.1
 10/12  22:00:00,6.87806E-05,3.19077E-05,0.000109637,0,0,0.000216959,8.14345E-05,15.6,39.41
 10/12  23:00:00,5.92724E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15,38.96
 10/12  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14.4,34.65
 10/13  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,14,29.78
 10/13  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.6,28.79
 10/13  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.1,26.83
 10/13  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.9,26.88
 10/13  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.7,26.45
 10/13  06:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.5,25.57
 10/13  07:00:00,5.47252E-05,0,0,0,4.6221E-05,0.000130176,4.88607E-05,12.5,27.1
 10/13  08:00:00,5.35602E-05,0,0,0,0.000108663,8.67837E-05,3.25738E-05,12.9,26.63
 10/13  09:00:00,5.29199E-05,0,2.38312E-05,0,7.07612E-05,0,0,13.5,27.48
 10/13  10:00:00,5.72522E-05,0,2.43478E-05,0,8.44229E-05,0,0,14.4,27.08
 10/13  11:00:00,6.72508E-05,0,2.36547E-05,0,5.90551E-05,0,0,14.7,25.1
 10/13  12:00:00,5.64536E-05,0,7.11367E-05,0,0.000112029,0,0,16.5,24.76
 10/13  13:00:00,5.21128E-05,0,0.000124322,0,6.29268E-05,0.000173567,6.51476E-05,17.6,25.62
 10/13  14:00:00,6.74883E-05,0,6.28124E-05,0,0.000109621,8.67837E-05,3.25738E-05,18.3,18.35
 10/13  15:00:00,6.6557E-05,0,0,0,7.70219E-05,0,0,19.4,15.83
 10/13  16:00:00,6.01083E-05,0,0,0,7.91695E-05,0,0,20,14.71
 10/13  17:00:00,6.52764E-05,0,0,0,0.000114194,0,0,20,23.11
 10/13  18:00:00,6.08937E-05,0,0,0,0.000136932,8.67837E-05,3.25738E-05,19.1,28.38
 10/13  19:00:00,5.34353E-05,0,2.00485E-05,0,9.78973E-05,0.000173567,6.51476E-05,18.6,33.45
 10/13  20:00:00,5.82992E-05,0,2.41932E-05,0,2.09249E-05,0.000173567,6.51476E-05,18.2,37.93
 10/13  21:00:00,6.21223E-05,0,6.46394E-05,0,0,0.000173567,6.51476E-05,17.8,34
 10/13  22:00:00,6.10885E-05,3.19077E-05,0.000109637,0,3.72512E-05,0.000216959,8.14345E-05,17.3,30.9
 10/13  23:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16.9,30.36
 10/13  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16.4,30.02
 10/14  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,16,28.05
 10/14  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15.6,28.02
 10/14  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,15,23.08
 10/14  04:00:00,6.10885E-05,3.19077E-05,0.000109771,2.99988E-06,0.000187014,0,0,14.9,22.49
 10/14  05:00:00,6.10885E-05,3.19077E-05,0.000113151,2.99988E-06,0.000187014,0,0,14.7,22.2
 10/14  06:00:00,6.10885E-05,3.19077E-05,0.000117355,0,0,0,0,14.6,30.61
 10/14  07:00:00,6.98074E-05,0,0,0,0,0.000130176,4.88607E-05,14.5,41.88
 10/14  08:00:00,6.31118E-05,0,0,0,0,8.67837E-05,3.25738E-05,13.5,51.27
 10/14  09:00:00,5.80299E-05,0,0,0,0,0,0,15.2,53.5
 10/14  10:00:00,6.64367E-05,0,0,0,0,0,0,15.4,51.28
 10/14  11:00:00,6.16737E-05,0,0,0,0,0,0,16.1,50.07
 10/14  12:00:00,5.6168E-05,0,0,0,0,0,0,16.2,48.97
 10/14  13:00:00,6.83514E-05,0,0,0,0,0.000173567,6.51476E-05,16,48.02
 10/14  14:00:00,6.57607E-05,0,0,0,0,8.67837E-05,3.25738E-05,16.7,47.36
 10/14  15:00:00,5.49596E-05,0,0,0,0,0,0,16.7,45.35
 10/14  16:00:00,6.70079E-05,0,0,0,0,0,0,16.7,46.08
 10/14  17:00:00,5.5835E-05,0,0,0,0,0,0,16.4,47.02
 10/14  18:00:00,6.00524E-05,0,0,0,0,8.67837E-05,3.25738E-05,16.2,49.02
 10/14  19:00:00,5.25226E-05,0,0,0,0,0.000173567,6.51476E-05,15.7,51.18
 10/14  20:00:00,5.39491E-05,0,0,0,0,0.000173567,6.51476E-05,15.3,53.73
 10/14  21:00:00,6.76024E-05,0,0,0,0,0.000173567,6.51476E-05,14.9,47.43
 10/14  22:00:00,5.83209E-05,0,0,0,0,0.000216959,8.14345E-05,14.5,39.1
 10/14  23:00:00,6.89955E-05,0,0,2.99988E-06,0.000187014,0,0,14,35.45
 10/14  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.6,32.21
 10/15  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.8,36.35
 10/15  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11.9,36.02
 10/15  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11,35.43
 10/15  04:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,10.6,34.3
 10/15  05:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,10.1,34.26
 10/15  06:00:00,6.10885E-05,0,0,2.99988E-06,0.000187014,0,0,9.8,36.24
 10/15  07:00:00,5.96519E-05,0,0,1.08615E-05,5.94664E-05,0.000130176,4.88607E-05,9.7,44.86
 10/15  08:00:00,5.56837E-05,7.31585E-06,3.00038E-08,1.14625E-06,7.66697E-05,8.67837E-05,3.25738E-05,10.8,49.65
 10/15  09:00:00,5.40694E-05,2.03618E-05,2.07017E-05,2.03116E-05,0.000107178,0,0,13.2,51.59
 10/15  10:00:00,5.61167E-05,3.43693E-05,2.24372E-05,3.67217E-05,0.000136897,0,0,15.7,51.96
 10/15  11:00:00,6.05833E-05,3.14742E-05,2.00073E-05,2.93805E-05,9.09594E-05,0,0,17.4,49.81
 10/15  12:00:00,5.39467E-05,2.66948E-05,6.47927E-05,3.22154E-05,0.00011612,0,0,18.8,49.03
 10/15  13:00:00,6.14711E-05,1.48648E-05,0.000116083,3.24038E-05,0.000133161,0.000173567,6.51476E-05,19.8,47.56
 10/15  14:00:00,6.9597E-05,2.4162E-05,7.27497E-05,7.62815E-06,6.49735E-05,8.67837E-05,3.25738E-05,20.2,46.58
 10/15  15:00:00,5.88362E-05,3.60217E-05,6.79711E-08,2.31887E-05,8.68735E-05,0,0,20.2,44.08
 10/15  16:00:00,6.16287E-05,2.60668E-05,1.30796E-07,3.05343E-05,7.79775E-05,0,0,19.7,44.07
 10/15  17:00:00,5.31466E-05,2.11314E-05,7.85165E-08,2.5897E-05,0.000123925,0,0,18.7,46.76
 10/15  18:00:00,5.93904E-05,5.85037E-06,0,1.3984E-05,0.000139348,8.67837E-05,3.25738E-05,17.2,49.33
 10/15  19:00:00,6.3482E-05,4.95849E-07,1.97096E-05,0,8.79891E-05,0.000173567,6.51476E-05,16.4,52.34
 10/15  20:00:00,6.01649E-05,0,2.25866E-05,0,2.5779E-05,0.000173567,6.51476E-05,15.6,58.09
 10/15  21:00:00,5.96434E-05,0,5.91612E-05,0,0,0.000173567,6.51476E-05,14.8,52.04
 10/15  22:00:00,6.86649E-05,0,0.00012487,0,0,0.000216959,8.14345E-05,14,42.74
 10/15  23:00:00,5.74672E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,13.2,38.9
 10/15  24:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,12.4,32.24
 10/16  01:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11.8,34.28
 10/16  02:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,11.1,30.75
 10/16  03:00:00,6.10885E-05,3.19077E-05,0.000109637,2.99988E-06,0.000187014,0,0,10.5,27.92
 10/16  04:00:00,6.10885E-05,3.19077E-05,0.000109863,2.99988E-06,0.000187014,0,0,10.2,26.82
 10/16  05:00:00,6.10885E-05,3.19077E-05,0.00011355,2.99988E-06,0.000187014,0,0,9.8,27.82
 10/16  06:00:00,6.10885E-05,3.19077E-05,0.000118345,2.99988E-06,0.000187014,0,0,9.6,30.85
 10/16  07:00:00,6.91399E-05,3.19077E-05,0.000123358,0,0,0.000130176,4.96221E-05,9.5,38.05
 10/16  08:00:00,7.24082E-05,6.45196E-06,4.0691E-07,6.266E-05,8.26077E-05,8.67837E-05,7.16747E-05,10.1,48.99
 10/16  09:00:00,6.34907E-05,2.07036E-05,2.88846E-05,8.14938E-05,9.09889E-05,0,0,11.2,50.41
 10/16  10:00:00,6.91317E-05,3.45451E-05,3.28605E-05,3.04795E-05,0.000108801,0,0,12.3,49.64
 10/16  11:00:00,6.24312E-05,3.18464E-05,2.85064E-05,1.86927E-05,9.01713E-05,0,0,13.5,46.64
 10/16  12:00:00,6.59811E-05,2.70271E-05,0.000116454,3.60314E-05,0.000121051,0,0,14.4,45.13
 10/16  13:00:00,5.4847E-05,1.39267E-05,0.000188883,6.38179E-06,0.000160785,0.000173567,9.78635E-05,15.1,41.72
 10/16  14:00:00,6.83141E-05,1.92558E-05,5.91891E-05,1.94989E-05,0.000111859,8.67837E-05,3.25738E-05,15.6,40.41
 10/16  15:00:00,6.83855E-05,3.18946E-05,1.00746E-07,3.64012E-05,9.31046E-05,0,0,15.7,40.53
 10/16  16:00:00,5.87198E-05,2.84382E-05,8.8991E-08,2.82148E-05,7.28005E-05,0,0,15.4,41.48
 10/16  17:00:00,6.88434E-05,1.84689E-05,1.25834E-07,2.39202E-05,0.000120273,0,0,14.7,43.08
 10/16  18:00:00,5.7E-05,6.46349E-06,2.88829E-08,1.20597E-06,0.000148463,8.67837E-05,3.25738E-05,13.8,46.66
 10/16  19:00:00,5.66732E-05,0,2.17015E-05,0,0.000112768,0.000173567,6.51476E-05,13.6,50.06
 10/16  20:00:00,5.21446E-05,0,1.92059E-05,0,2.64563E-05,0.000173567,6.51476E-05,13.3,52.61
 10/16  21:00:00,7.01395E-05,0,6.09907E-05,1.15562E-05,3.71724E-06,0.000173567,6.51476E-05,13,48.75
 10/16  22:00:00,5.41866E-05,3.19077E-05,0.000109637,0,0,0.000216959,8.14345E-05,12.7,41.94
 10/16  23:00:00,6.45849E-05,3.19077E-05,0.000109704,0,3.23279E-05,0,0,12.5,41.44
 10/16  24:00:00,6.10885E-05,3.19077E-05,0.00011474,2.99988E-06,0.000187014,0,0,12.2,37.07
 10/17  01:00:00,6.10885E-05,3.19077E-05,0.000131358,2.99988E-06,0.000187014,0,0,12,34.29
